Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Traffic,Actual_Delivery_Time,Parcel_Category,Distance_km,Day_of_Week,Is_Peak_Hour,Order_Minutes,Pickup_Minutes,Traffic_num,Vehicle_Motorcycle,Vehicle_Scooter,Vehicle_Van,Area_Other,Area_Semi-Urban,Area_Urban,Weather_Fog,Weather_Sandstorms,Weather_Stormy,Weather_Sunny,Weather_Windy,Parcel_Category_TE,Order_Hour,Pickup_Hour,Order_Slot,Pickup_Slot,First_Attempt_Success,Pickup_Slot_Mismatch,First_Attempt_Success_Prob
qrzj427928057,39,4.7,26.479108,80.315042,26.499108,80.335042,2022-02-11,Low,75,Books,2.9845507897866907,4,1,635.0,650,1.0,0,1,0,0,0,0,0,0,0,0,0,131.02160056657223,10,10,10-11,10-11,1,0,0.7756984435799598
hkit681446136,27,4.6,21.175104,72.804342,21.255104,72.884342,2022-03-14,Low,120,Shoes,12.161450531436758,0,0,1425.0,1430,1.0,1,0,0,0,0,0,0,0,0,1,0,131.1515378844711,23,23,23-24,23-24,1,0,0.19184400633337184
imnm972342448,39,3.8,19.176269,72.836721,19.286269,72.946721,2022-03-16,Jam,185,Books,16.822155609317257,2,1,1195.0,1200,4.0,1,0,0,0,0,0,0,0,0,0,1,131.02160056657223,19,20,19-20,20-21,1,1,0.009093072246047395
wnne890905509,31,4.8,12.975377,77.696664,13.025377,77.746664,2022-03-01,Low,120,Sports,7.762556904358442,1,0,1335.0,1345,1.0,0,1,0,0,0,0,0,1,0,0,0,132.24714968738508,22,22,22-23,22-23,1,0,0.2673463942637201
kbdc711046313,31,4.8,23.359194,85.325447,23.419194,85.385447,2022-03-01,Low,65,Kitchen,9.055855161965924,1,0,1390.0,1395,1.0,0,0,1,0,0,0,0,0,0,1,0,132.32697343808454,23,23,23-24,23-24,1,0,0.2723379910153939
alem833315854,20,4.8,12.297954,76.665169,12.307954,76.675169,2022-03-30,Low,80,Sports,1.5545816630911855,2,1,555.0,570,1.0,1,0,0,1,0,0,0,0,0,0,0,132.24714968738508,9,9,9-10,9-10,1,0,0.8471306006368934
khjm619520065,36,4.9,23.359407,85.325055,23.439407,85.405055,2022-03-02,Medium,210,Cosmetics,12.074047498027577,2,1,1105.0,1115,2.0,1,0,0,0,0,1,0,0,0,0,0,132.90250280164364,18,18,18-19,18-19,1,0,0.2453251769950336
oiay843077855,20,4.9,23.416792,85.316842,23.506792,85.406842,2022-03-20,Low,85,Toys,13.58037387628088,6,0,1330.0,1340,1.0,1,0,0,0,0,0,0,1,0,0,0,129.39590075512405,22,22,22-23,22-23,1,0,0.23164983141393217
ohhc448549441,24,4.6,26.892312,75.806896,26.922313,75.836896,2022-04-03,Jam,125,Jewelry,4.469620875558295,6,1,1250.0,1265,4.0,1,0,0,0,0,0,0,0,0,0,0,130.7530335474661,20,21,20-21,21-22,1,1,0.02475935052699745
knul324217390,39,4.2,22.761593,75.886362,22.871593,75.996362,2022-03-29,Medium,195,Clothing,16.63487011821184,1,1,1125.0,1130,2.0,0,1,0,0,0,0,1,0,0,0,0,130.48368953880765,18,18,18-19,18-19,1,0,0.048257488654709996
buux572471968,37,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-17,High,90,Shoes,6.232139486668102,3,0,895.0,905,3.0,0,1,0,0,0,0,0,0,0,1,0,131.1515378844711,14,15,14-15,15-16,1,1,0.3608661066559717
ieue797662723,32,4.9,13.064181,80.236442,13.104181,80.276442,2022-03-17,Medium,140,Books,6.209021101535612,3,0,1010.0,1020,2.0,1,0,0,0,0,0,0,1,0,0,0,131.02160056657223,16,17,16-17,17-18,1,1,0.34288790029547966
eztk468187811,22,4.5,26.483042,80.317833,26.533042,80.367833,2022-02-15,Low,90,Skincare,7.460830127736633,1,0,1340.0,1355,1.0,0,1,0,0,0,0,0,1,0,0,0,132.02741702741702,22,22,22-23,22-23,1,0,0.22045075819934237
zzid436960558,23,4.9,11.000762,76.981876,11.130762,77.111876,2022-03-18,Low,90,Clothing,20.253785359470783,4,0,0.0,15,1.0,0,1,0,0,0,0,0,0,0,0,1,130.48368953880765,0,0,0-1,0-1,0,0,0.9776278180154897
kllk327072475,33,4.7,23.359033,85.325347,23.469033,85.435347,2022-03-08,Jam,245,Apparel,16.600975700594585,1,1,1270.0,1280,4.0,0,1,0,0,0,0,1,0,0,0,0,132.0487894350697,21,21,21-22,21-22,1,0,0.01249258441133322
uurs547552548,23,4.633780473846858,22.569358,88.433452,22.599358,88.463452,2022-02-17,Low,75,Snacks,4.540321372891478,3,0,1405.0,1415,1.0,1,0,0,0,0,0,0,0,0,1,0,131.9043321299639,23,23,23-24,23-24,1,0,0.27687985876581717
ubwl989345056,27,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,Low,105,Pet Supplies,12.421212735966002,3,0,1410.0,1415,1.0,1,0,0,0,0,0,0,0,0,1,0,131.29182156133828,23,23,23-24,23-24,1,0,0.1992384862084862
iimu721647260,34,4.7,19.121999,72.908493,19.161999,72.948493,2022-03-01,High,115,Toys,6.118711846689728,1,0,860.0,875,3.0,0,1,0,0,0,0,0,0,0,1,0,129.39590075512405,14,14,14-15,14-15,1,0,0.49601618622119104
tfxz025621580,26,5.0,21.157729,72.768726,21.167729,72.778726,2022-04-03,Low,55,Sports,1.520431947999248,6,1,615.0,625,1.0,0,1,0,0,0,1,1,0,0,0,0,132.24714968738508,10,10,10-11,10-11,1,0,0.8090699739606584
kgjb145446786,31,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,Jam,125,Snacks,9.087972744661084,3,1,1280.0,1295,4.0,1,0,0,0,0,0,0,0,0,0,0,131.9043321299639,21,21,21-22,21-22,1,0,0.028625931347517362
xrxy085440961,32,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,Low,90,Books,3.0644871057616703,0,1,530.0,535,1.0,1,0,0,0,0,0,1,0,0,0,0,131.02160056657223,8,8,8-9,8-9,1,0,0.7750022699294203
pnzt689957903,27,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,Low,70,Shoes,3.025144329113595,2,1,540.0,545,1.0,1,0,0,0,0,0,0,0,0,0,0,131.1515378844711,9,9,9-10,9-10,1,0,0.8373637951650151
qrng205617369,21,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,Medium,180,Pet Supplies,13.973206773137711,5,0,1065.0,1080,2.0,1,0,0,0,0,0,0,0,0,0,1,131.29182156133828,17,18,17-18,18-19,1,1,0.21948666626652974
gycd207308146,28,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-24,Low,90,Kitchen,7.763102784727143,3,0,1390.0,1395,1.0,1,0,0,0,0,0,1,0,0,0,0,132.32697343808454,23,23,23-24,23-24,1,0,0.1396553889082292
wqfy256790455,24,4.9,0.0,0.0,0.04,0.04,2022-03-30,Medium,85,Toys,6.290134677634678,2,0,995.0,1010,2.0,0,1,0,0,0,1,1,0,0,0,0,129.39590075512405,16,16,16-17,16-17,1,0,0.42445614598694037
vgjr167867003,33,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,Low,140,Electronics,1.5368503798521729,5,1,510.0,520,1.0,1,0,0,0,0,0,0,1,0,0,0,130.83713583713583,8,8,8-9,8-9,1,0,0.8296512295758951
jqco336937571,20,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,Jam,220,Home,13.97317756157655,4,1,1235.0,1250,4.0,1,0,0,0,0,0,1,0,0,0,0,130.95530726256985,20,20,20-21,20-21,1,0,0.014940022005144042
iwkp065421476,31,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,Low,100,Toys,9.348403522662323,6,0,1405.0,1420,1.0,1,0,0,0,0,0,0,0,0,0,1,129.39590075512405,23,23,23-24,23-24,1,0,0.14462198247945388
nwvu459529234,36,5.0,22.311358,73.164798,22.381358,73.234798,2022-03-31,Jam,175,Shoes,10.602467987619509,3,1,1195.0,1205,4.0,1,0,0,0,0,0,1,0,0,0,0,131.1515378844711,19,20,19-20,20-21,1,1,0.017461803193453904
bpbi053158546,39,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,Jam,170,Electronics,9.22083460710881,3,1,1305.0,1310,4.0,0,1,0,0,0,0,0,0,1,0,0,130.83713583713583,21,21,21-22,21-22,1,0,0.008073661674365936
ksec432319879,29,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,Jam,85,Outdoors,12.161605446010208,5,1,1180.0,1195,4.0,0,0,1,0,0,0,0,0,0,1,0,131.05933745904622,19,19,19-20,19-20,1,0,0.04842601492010017
rszv454658332,29,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,High,115,Apparel,6.080882967594327,3,0,890.0,900,3.0,0,1,0,0,0,1,0,1,0,0,0,132.0487894350697,14,15,14-15,15-16,1,1,0.35341900231393364
cdyc438548517,37,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,Medium,135,Books,4.674143698976439,2,1,1090.0,1100,2.0,1,0,0,0,0,0,1,0,0,0,0,131.02160056657223,18,18,18-19,18-19,1,0,0.15528893114384953
xoka811702118,33,4.7,0.0,0.0,0.04,0.04,2022-03-17,High,130,Skincare,6.290134677634678,3,0,740.0,750,3.0,1,0,0,0,0,1,0,0,0,0,0,132.02741702741702,12,12,12-13,12-13,1,0,0.6377226208563784
nyum131271823,31,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,Low,175,Pet Supplies,10.709003371535417,4,0,1420.0,1430,1.0,0,1,0,0,0,0,0,0,0,0,0,131.29182156133828,23,23,23-24,23-24,1,0,0.09837161318846342
iwoy649851528,37,4.6,0.0,0.0,0.04,0.04,2022-03-19,High,205,Outdoors,6.290134677634678,5,0,770.0,775,3.0,1,0,0,0,0,1,0,0,0,0,1,131.05933745904622,12,12,12-13,12-13,1,0,0.5927856753135052
lhus187289759,26,4.4,12.98041,77.640489,13.04041,77.700489,2022-03-07,Low,115,Toys,9.31488473286169,0,0,1400.0,1410,1.0,1,0,0,1,0,0,0,1,0,0,0,129.39590075512405,23,23,23-24,23-24,1,0,0.15899240773055945
szbb646301545,24,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,Medium,150,Clothing,17.137482577838597,4,0,1070.0,1080,2.0,1,0,0,0,0,0,0,0,1,0,0,130.48368953880765,17,18,17-18,18-19,1,1,0.0774953752431471
bwgn919229310,23,4.8,0.0,0.0,0.02,0.02,2022-04-03,Low,95,Pet Supplies,3.145067434621583,6,1,625.0,635,1.0,0,1,0,0,0,0,0,0,0,0,1,131.29182156133828,10,10,10-11,10-11,1,0,0.7962057341600633
pdxn136638766,36,4.9,0.0,0.0,0.01,0.01,2022-03-11,Low,135,Electronics,1.5725337292863206,4,1,550.0,565,1.0,0,1,0,0,0,0,0,0,0,0,1,130.83713583713583,9,9,9-10,9-10,1,0,0.8595277697277475
zzsx562940707,39,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,High,140,Cosmetics,6.21800234869445,4,0,750.0,765,3.0,1,0,0,0,0,0,0,0,0,0,0,132.90250280164364,12,12,12-13,12-13,1,0,0.5496111933508456
gyvm380029078,20,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,Medium,120,Toys,12.463883024166655,6,0,1030.0,1040,2.0,1,0,0,0,0,0,0,1,0,0,0,129.39590075512405,17,17,17-18,17-18,1,0,0.331104424235737
umwc109456087,20,5.0,12.316967,76.603067,12.446967,76.733067,2022-03-31,Jam,180,Sports,20.206581510507974,3,1,1155.0,1170,4.0,1,0,0,0,0,1,0,0,0,0,0,132.24714968738508,19,19,19-20,19-20,1,0,0.054149843537036134
dsbe906886027,29,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,Low,140,Cosmetics,9.081116432461174,6,0,1430.0,1435,1.0,1,0,0,0,0,0,0,1,0,0,0,132.90250280164364,23,23,23-24,23-24,1,0,0.1365723234330651
xnzb532907287,36,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,Medium,155,Snacks,17.138077427627863,1,1,1125.0,1130,2.0,1,0,0,0,0,1,1,0,0,0,0,131.9043321299639,18,18,18-19,18-19,1,0,0.10650927614948691
ltrp525870768,36,4.0,22.310237,73.158921,22.400237,73.248921,2022-03-16,Jam,220,Skincare,13.631343698142908,2,1,1240.0,1245,4.0,1,0,0,0,0,0,0,0,0,1,0,132.02741702741702,20,20,20-21,20-21,1,0,0.022942213822177933
rbzk606295253,22,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,Low,75,Cosmetics,12.074063090452915,0,0,1330.0,1345,1.0,0,1,0,0,0,0,0,0,0,0,1,132.90250280164364,22,22,22-23,22-23,1,0,0.22904647637802764
ltoi660207512,38,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,Medium,165,Toys,10.723264172167632,3,0,1040.0,1045,2.0,1,0,0,0,0,0,0,0,0,0,1,129.39590075512405,17,17,17-18,17-18,1,0,0.29190224061136477
pkhq469939766,39,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,Jam,150,Cosmetics,7.600994631258686,3,1,1195.0,1210,4.0,1,0,0,0,0,0,1,0,0,0,0,132.90250280164364,19,20,19-20,20-21,1,1,0.018522920830676894
jgbc287273591,24,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,Medium,110,Outdoors,7.562982485200133,0,1,1095.0,1105,2.0,0,1,0,0,0,0,0,0,1,0,0,131.05933745904622,18,18,18-19,18-19,1,0,0.11323154380554891
xzzw562394658,30,4.1,0.0,0.0,0.07,0.07,2022-04-04,Low,215,Sports,11.00773476374462,0,0,1430.0,0,1.0,1,0,0,0,0,0,1,0,0,0,0,132.24714968738508,23,0,23-24,0-1,1,1,0.4181465267762307
gjwc226881646,35,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,Medium,240,Jewelry,13.829314445199351,4,0,1045.0,1055,2.0,1,0,0,0,0,0,1,0,0,0,0,130.7530335474661,17,17,17-18,17-18,1,0,0.20563084745400617
lrbb564302256,33,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,Low,95,Shoes,13.969116967730171,4,0,1425.0,0,1.0,0,0,1,0,0,0,0,0,1,0,0,131.1515378844711,23,0,23-24,0-1,1,1,0.413756923842044
fkyd365052251,39,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,Medium,105,Cosmetics,10.92326745824626,0,1,1110.0,1115,2.0,1,0,0,0,0,1,0,0,0,0,1,132.90250280164364,18,18,18-19,18-19,1,0,0.2251045121774573
wciq107093545,31,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,Jam,220,Outdoors,12.117036432265502,4,1,1295.0,1305,4.0,1,0,0,0,0,0,0,0,0,0,1,131.05933745904622,21,21,21-22,21-22,1,0,0.018599392539437484
edxx482704762,37,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,Low,130,Books,1.5525704156536744,3,1,520.0,535,1.0,0,1,0,0,0,0,0,0,0,0,1,131.02160056657223,8,8,8-9,8-9,1,0,0.8337403748446064
xlta607070306,33,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,High,155,Sports,1.5294972211332267,5,1,705.0,710,3.0,1,0,0,0,0,0,0,0,0,0,1,132.24714968738508,11,11,11-12,11-12,1,0,0.5233642567161504
ycwb227184501,33,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,Jam,90,Kitchen,11.916757259074618,2,1,1150.0,1155,4.0,0,1,0,0,0,0,0,0,0,1,0,132.32697343808454,19,19,19-20,19-20,1,0,0.05186573002488019
mikp615052003,39,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,Medium,190,Electronics,10.486117701549256,2,1,1125.0,1140,2.0,1,0,0,0,0,0,1,0,0,0,0,130.83713583713583,18,19,18-19,19-20,1,1,0.05763265186002528
djrw974238657,37,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,Medium,160,Outdoors,13.583078662317009,1,1,1095.0,1105,2.0,1,0,0,0,0,0,0,0,0,0,0,131.05933745904622,18,18,18-19,18-19,1,0,0.14195408727561765
rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,Low,85,Jewelry,7.6831914051315,0,0,1350.0,1355,1.0,0,1,0,0,0,0,0,1,0,0,0,130.7530335474661,22,22,22-23,22-23,1,0,0.2740521884540205
wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,Medium,55,Books,9.193093962702912,3,1,1140.0,1145,2.0,0,1,0,0,0,1,1,0,0,0,0,131.02160056657223,19,19,19-20,19-20,1,0,0.1431150637146572
opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,High,155,Cosmetics,6.217883647558105,2,0,790.0,800,3.0,1,0,0,0,0,0,0,0,0,0,1,132.90250280164364,13,13,13-14,13-14,1,0,0.492277068658729
wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,Medium,125,Skincare,9.326872529115304,5,0,1075.0,1085,2.0,1,0,0,0,0,0,0,0,0,0,1,132.02741702741702,17,18,17-18,18-19,1,1,0.2130993309208366
jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,Jam,110,Jewelry,9.179538450826046,1,1,1190.0,1205,4.0,1,0,0,0,0,0,0,0,0,0,0,130.7530335474661,19,20,19-20,20-21,1,1,0.02905788655551224
enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,Jam,215,Skincare,10.88065184853556,2,1,1275.0,1280,4.0,1,0,0,0,0,0,1,0,0,0,0,132.02741702741702,21,21,21-22,21-22,1,0,0.019189188017489655
rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,Jam,210,Home,10.565262855251524,3,1,1175.0,1185,4.0,1,0,0,0,0,0,1,0,0,0,0,130.95530726256985,19,19,19-20,19-20,1,0,0.024404913552415686
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,Jam,210,Kitchen,12.100062421152574,6,1,1150.0,1160,4.0,1,0,0,0,0,0,0,0,1,0,0,132.32697343808454,19,19,19-20,19-20,1,0,0.010932710365178757
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,Jam,170,Snacks,4.657159718107683,0,1,1280.0,1290,4.0,1,0,0,0,0,0,1,0,0,0,0,131.9043321299639,21,21,21-22,21-22,1,0,0.021607763333670815
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,Low,85,Sports,2.981217855191797,1,1,590.0,605,1.0,1,0,0,0,0,0,0,1,0,0,0,132.24714968738508,9,10,9-10,10-11,1,1,0.7152334166254369
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,Jam,125,Pet Supplies,4.56126563284071,3,1,1235.0,1240,4.0,0,1,0,0,0,0,0,0,1,0,0,131.29182156133828,20,20,20-21,20-21,1,0,0.019878003497651432
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,Jam,270,Clothing,13.989916877275611,0,1,1275.0,1285,4.0,1,0,0,0,1,0,0,1,0,0,0,130.48368953880765,21,21,21-22,21-22,1,0,0.022324439791147167
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,Low,105,Electronics,10.64228895373868,2,0,1380.0,1395,1.0,1,0,0,0,0,0,0,0,0,0,1,130.83713583713583,23,23,23-24,23-24,1,0,0.22061011658397187
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,High,170,Snacks,6.147404652636644,4,0,900.0,910,3.0,1,0,0,0,0,0,0,0,0,0,0,131.9043321299639,15,15,15-16,15-16,1,0,0.2635942569717609
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,Jam,180,Pet Supplies,13.428477357470896,5,1,1185.0,1190,4.0,1,0,0,0,0,0,1,0,0,0,0,131.29182156133828,19,19,19-20,19-20,1,0,0.012850689116031008
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,Medium,85,Cosmetics,9.32728515796102,1,0,1065.0,1075,2.0,1,0,0,0,0,0,0,0,0,1,0,132.90250280164364,17,17,17-18,17-18,1,0,0.4436493512027494
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,Low,80,Electronics,1.489792976782627,3,1,540.0,550,1.0,1,0,0,0,0,0,0,0,0,1,0,130.83713583713583,9,9,9-10,9-10,1,0,0.8813744165978192
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,Jam,135,Apparel,12.418394742110449,2,1,1200.0,1205,4.0,0,0,1,0,0,0,0,0,0,1,0,132.0487894350697,20,20,20-21,20-21,1,0,0.04875704806917716
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,High,130,Kitchen,6.217860689144307,3,0,770.0,775,3.0,1,0,0,0,0,0,1,0,0,0,0,132.32697343808454,12,12,12-13,12-13,1,0,0.3316142603437486
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,Jam,230,Home,13.787803344501585,3,1,1300.0,1315,4.0,1,0,0,0,0,0,1,0,0,0,0,130.95530726256985,21,21,21-22,21-22,1,0,0.011665445444720908
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,Jam,145,Sports,9.080187058763226,3,1,1195.0,1205,4.0,1,0,0,0,0,0,0,0,0,1,0,132.24714968738508,19,20,19-20,20-21,1,1,0.04504469355151342
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,Jam,115,Shoes,9.31544163550089,2,1,1175.0,1180,4.0,1,0,0,0,0,0,0,1,0,0,0,131.1515378844711,19,19,19-20,19-20,1,0,0.05041328690091047
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,Low,55,Sports,12.161417162421785,6,0,1355.0,1370,1.0,0,1,0,0,0,1,0,1,0,0,0,132.24714968738508,22,22,22-23,22-23,1,0,0.31906525024704513
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,Medium,140,Apparel,16.636875038860897,4,0,1030.0,1045,2.0,1,0,0,0,0,0,0,0,1,0,0,132.0487894350697,17,17,17-18,17-18,1,0,0.17338223979244924
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,Jam,125,Electronics,9.19295116708344,4,1,1175.0,1180,4.0,1,0,0,0,0,0,0,0,0,0,0,130.83713583713583,19,19,19-20,19-20,1,0,0.05070728739672451
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,Low,55,Snacks,3.018226484999601,3,1,630.0,645,1.0,1,0,0,0,0,0,0,1,0,0,0,131.9043321299639,10,10,10-11,10-11,1,0,0.7788691884940941
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,Medium,130,Electronics,4.395420246829376,1,1,1090.0,1100,2.0,0,1,0,0,0,0,0,0,0,0,1,130.83713583713583,18,18,18-19,18-19,1,0,0.2535493528967187
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,Low,115,Apparel,3.109059104393369,0,1,610.0,625,1.0,1,0,0,0,0,0,0,0,1,0,0,132.0487894350697,10,10,10-11,10-11,1,0,0.5534319602329343
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,Medium,195,Kitchen,11.916582838288104,4,0,1070.0,1085,2.0,1,0,0,0,0,0,1,0,0,0,0,132.32697343808454,17,18,17-18,18-19,1,1,0.07545054449411522
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,Low,55,Apparel,3.1162485097900614,6,1,530.0,540,1.0,1,0,0,1,0,0,1,0,0,0,0,132.0487894350697,8,9,8-9,9-10,1,1,0.5996933528030564
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,Jam,160,Apparel,12.116950608888414,2,1,1195.0,1210,4.0,0,0,1,0,0,0,0,0,1,0,0,132.0487894350697,19,20,19-20,20-21,1,1,0.005509002188964298
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,Medium,215,Shoes,10.868263117988388,6,0,1075.0,1090,2.0,1,0,0,0,0,0,1,0,0,0,0,131.1515378844711,17,18,17-18,18-19,1,1,0.1378321710188818
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,Medium,65,Cosmetics,6.218153086065015,5,0,930.0,940,2.0,0,1,0,0,0,0,1,0,0,0,0,132.90250280164364,15,15,15-16,15-16,1,0,0.3564266233720571
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,Low,125,Jewelry,1.554424975889475,0,1,580.0,590,1.0,0,0,1,0,0,0,0,0,0,0,1,130.7530335474661,9,9,9-10,9-10,1,0,0.8237957444499546
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,Medium,135,Clothing,9.313017158714828,5,1,1100.0,1105,2.0,1,0,0,0,0,0,0,0,0,0,1,130.48368953880765,18,18,18-19,18-19,1,0,0.21829145314433093
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,Medium,145,Skincare,6.147106622705506,0,0,935.0,950,2.0,0,1,0,0,0,0,0,0,0,0,1,132.02741702741702,15,15,15-16,15-16,1,0,0.4557770256439004
czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,Medium,165,Skincare,10.867300462045836,1,1,1095.0,1110,2.0,1,0,0,0,0,0,0,1,0,0,0,132.02741702741702,18,18,18-19,18-19,1,0,0.11171268080671318
fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,Medium,165,Shoes,20.18085916835158,1,1,1090.0,1095,2.0,1,0,0,0,0,0,0,0,0,1,0,131.1515378844711,18,18,18-19,18-19,1,0,0.12357065874406697
bfvj522482572,20,4.8,0.0,0.0,0.06,0.06,2022-03-21,Jam,140,Apparel,9.435201537430713,0,1,1155.0,1160,4.0,1,0,0,0,0,0,1,0,0,0,0,132.0487894350697,19,19,19-20,19-20,1,0,0.030420077403925064
zeaw181992534,20,4.8,26.846156,75.8023,26.926156,75.8823,2022-03-04,Medium,75,Cosmetics,11.919755989352296,4,1,1105.0,1115,2.0,0,0,1,1,0,0,0,0,0,0,1,132.90250280164364,18,18,18-19,18-19,1,0,0.16854312247117545
tkua467465647,29,4.6,25.449659,81.839744,25.479659,81.869744,2022-02-15,Jam,145,Skincare,4.494291162003504,1,1,1230.0,1245,4.0,0,1,0,0,0,0,0,0,1,0,0,132.02741702741702,20,20,20-21,20-21,1,0,0.019943351242740333
ljgp550489562,26,4.9,26.911927,75.797282,27.051927,75.937282,2022-03-29,Low,90,Snacks,20.85172635753384,1,0,1375.0,1380,1.0,0,1,0,0,0,0,0,0,1,0,0,131.9043321299639,22,23,22-23,23-24,1,1,0.04597525387813961
hnoc705310037,25,5.0,10.020683,76.310631,10.030683,76.320631,2022-02-13,Low,70,Apparel,1.5605734793807475,6,1,655.0,660,1.0,1,0,0,0,0,0,0,0,1,0,0,132.0487894350697,10,11,10-11,11-12,1,1,0.5478459827206545
lzkv724137602,34,4.7,12.935662,77.61413,12.975662,77.65413,2022-04-03,Medium,150,Shoes,6.2105896103141776,6,0,960.0,975,2.0,1,0,0,0,0,0,0,0,0,0,1,131.1515378844711,16,16,16-17,16-17,1,0,0.46990405559322423
qpqb113436782,31,4.9,15.585658,73.743606,15.625658,73.783606,2022-02-13,High,140,Toys,6.175283575308341,6,0,890.0,905,3.0,1,0,0,0,0,0,0,0,0,1,0,129.39590075512405,14,15,14-15,15-16,1,1,0.3825439888527371
